model,array_dim,batch_size,asram_size,wsram_size,array_execution_time,input_data_moved,weight_data_moved,input_transfer_window_cycles,weight_transfer_window_cycles,input_sram_window_cycles,weight_sram_window_cycles,input_dram_bandwidth,weight_dram_bandwidth,input_sram_bandwidth,weight_sram_bandwidth,input_active_avg_required_bandwidth,weight_active_avg_required_bandwidth,input_peak_required_bandwidth,weight_peak_required_bandwidth,input_required_bandwidth,weight_required_bandwidth
llama_3_8b,512x512,512,58720256,83886080,19069.28782036801,48549450481664.0,2365411316203520.0,6880911037101.796,19072288563276.562,1615494.2965739355,196309.60133997464,6.57110649664705,115.50585288820672,15.25250084140524,4280.803935061787,6.57110649664705,115.50585288820672,8742.531999112163,316.0945062163458,6.57110649664705,115.50585288820672
llama_3_8b,512x512,512,67108864,8388608,19069.28782036801,47504926179328.0,2365411316203520.0,12026458939482.002,19047057861169.254,1650983.9704802039,1339733.2349853516,3.6787561807578575,115.65885781879047,12.778092039759319,6272.613770873294,3.6787561807578575,115.65885781879047,6936.223734832791,317.5133842991124,3.6787561807578575,115.65885781879047
llama_3_8b,512x512,512,67108864,16777216,19069.28782036801,47504926179328.0,2365411316203520.0,12026458939482.002,19049861272514.516,1650983.9704802039,704723.5471801758,3.6787561807578575,115.64183725630181,12.778092039759319,5962.358695612875,3.6787561807578575,115.64183725630181,6936.223734832791,317.3551024525027,3.6787561807578575,115.64183725630181
llama_3_8b,512x512,512,67108864,25165824,19069.28782036801,47504926179328.0,2365411316203520.0,12026458939482.002,19052664683859.77,1650983.9704802039,492917.6988468613,3.6787561807578575,115.62482170262835,12.778092039759319,5682.915666398476,3.6787561807578575,115.62482170262835,6936.223734832791,317.1969783356853,3.6787561807578575,115.62482170262835
llama_3_8b,512x512,512,67108864,33554432,19069.28782036801,47504926179328.0,2365411316203520.0,12026458939482.002,19055468095205.027,1650983.9704802039,387218.7032775879,3.6787561807578575,115.6078111555594,12.778092039759319,5425.6348337088075,3.6787561807578575,115.6078111555594,6936.223734832791,317.03901171300816,3.6787561807578575,115.6078111555594
llama_3_8b,512x512,512,67108864,41943040,19069.28782036801,47504926179328.0,2365411316203520.0,12026458939482.002,19058271506550.28,1650983.9704802039,323649.57711081323,3.6787561807578575,115.5908056128856,12.778092039759319,5193.041940041499,3.6787561807578575,115.5908056128856,6936.223734832791,316.88120234928834,3.6787561807578575,115.5908056128856
llama_3_8b,512x512,512,67108864,50331648,19069.28782036801,47504926179328.0,2365411316203520.0,12026458939482.002,19061074917895.54,1650983.9704802039,281247.57775324036,3.6787561807578575,115.57380507239887,12.778092039759319,4979.971268374133,3.6787561807578575,115.57380507239887,6936.223734832791,316.72355000981116,3.6787561807578575,115.57380507239887
llama_3_8b,512x512,512,67108864,58720256,19069.28782036801,47504926179328.0,2365411316203520.0,12026458939482.002,19063878329240.8,1650983.9704802039,250806.12623802933,3.6787561807578575,115.55680953189238,12.778092039759319,4786.639251780488,3.6787561807578575,115.55680953189238,6936.223734832791,316.56605446032836,3.6787561807578575,115.55680953189238
llama_3_8b,512x512,512,67108864,67108864,19069.28782036801,47504926179328.0,2365411316203520.0,12026458939482.002,19066681740586.047,1650983.9704802039,228466.28132629395,3.6787561807578575,115.53981898916085,12.778092039759319,4597.849784594547,3.6787561807578575,115.53981898916085,6936.223734832791,316.4087154670578,3.6787561807578575,115.53981898916085
llama_3_8b,512x512,512,67108864,75497472,19069.28782036801,47504926179328.0,2365411316203520.0,12026458939482.002,19069485151931.31,1650983.9704802039,210690.7306233724,3.6787561807578575,115.52283344199986,12.778092039759319,4431.787617066259,3.6787561807578575,115.52283344199986,6936.223734832791,316.2515327966818,3.6787561807578575,115.52283344199986
llama_3_8b,512x512,512,67108864,83886080,19069.28782036801,47504926179328.0,2365411316203520.0,12026458939482.002,19072288563276.562,1650983.9704802039,196309.60133997464,3.6787561807578575,115.50585288820672,12.778092039759319,4280.803935061787,3.6787561807578575,115.50585288820672,6936.223734832791,316.0945062163458,3.6787561807578575,115.50585288820672
llama_3_8b,512x512,512,75497472,8388608,19069.28782036801,47491194028032.0,2365411316203520.0,12026459802429.662,19047057861169.254,1467540.9401950715,1339733.2349853516,3.677692506386164,115.65885781879047,12.774401496691665,6272.613770873294,3.677692506386164,115.65885781879047,6878.421870375851,317.5133842991124,3.677692506386164,115.65885781879047
llama_3_8b,512x512,512,75497472,16777216,19069.28782036801,47491194028032.0,2365411316203520.0,12026459802429.662,19049861272514.516,1467540.9401950715,704723.5471801758,3.677692506386164,115.64183725630181,12.774401496691665,5962.358695612875,3.677692506386164,115.64183725630181,6878.421870375851,317.3551024525027,3.677692506386164,115.64183725630181
llama_3_8b,512x512,512,75497472,25165824,19069.28782036801,47491194028032.0,2365411316203520.0,12026459802429.662,19052664683859.77,1467540.9401950715,492917.6988468613,3.677692506386164,115.62482170262835,12.774401496691665,5682.915666398476,3.677692506386164,115.62482170262835,6878.421870375851,317.1969783356853,3.677692506386164,115.62482170262835
llama_3_8b,512x512,512,75497472,33554432,19069.28782036801,47491194028032.0,2365411316203520.0,12026459802429.662,19055468095205.027,1467540.9401950715,387218.7032775879,3.677692506386164,115.6078111555594,12.774401496691665,5425.6348337088075,3.677692506386164,115.6078111555594,6878.421870375851,317.03901171300816,3.677692506386164,115.6078111555594
llama_3_8b,512x512,512,75497472,41943040,19069.28782036801,47491194028032.0,2365411316203520.0,12026459802429.662,19058271506550.28,1467540.9401950715,323649.57711081323,3.677692506386164,115.5908056128856,12.774401496691665,5193.041940041499,3.677692506386164,115.5908056128856,6878.421870375851,316.88120234928834,3.677692506386164,115.5908056128856
llama_3_8b,512x512,512,75497472,50331648,19069.28782036801,47491194028032.0,2365411316203520.0,12026459802429.662,19061074917895.54,1467540.9401950715,281247.57775324036,3.677692506386164,115.57380507239887,12.774401496691665,4979.971268374133,3.677692506386164,115.57380507239887,6878.421870375851,316.72355000981116,3.677692506386164,115.57380507239887
llama_3_8b,512x512,512,75497472,58720256,19069.28782036801,47491194028032.0,2365411316203520.0,12026459802429.662,19063878329240.8,1467540.9401950715,250806.12623802933,3.677692506386164,115.55680953189238,12.774401496691665,4786.639251780488,3.677692506386164,115.55680953189238,6878.421870375851,316.56605446032836,3.677692506386164,115.55680953189238
llama_3_8b,512x512,512,75497472,67108864,19069.28782036801,47491194028032.0,2365411316203520.0,12026459802429.662,19066681740586.047,1467540.9401950715,228466.28132629395,3.677692506386164,115.53981898916085,12.774401496691665,4597.849784594547,3.677692506386164,115.53981898916085,6878.421870375851,316.4087154670578,3.677692506386164,115.53981898916085
llama_3_8b,512x512,512,75497472,75497472,19069.28782036801,47491194028032.0,2365411316203520.0,12026459802429.662,19069485151931.31,1467540.9401950715,210690.7306233724,3.677692506386164,115.52283344199986,12.774401496691665,4431.787617066259,3.677692506386164,115.52283344199986,6878.421870375851,316.2515327966818,3.677692506386164,115.52283344199986
llama_3_8b,512x512,512,75497472,83886080,19069.28782036801,47491194028032.0,2365411316203520.0,12026459802429.662,19072288563276.562,1467540.9401950715,196309.60133997464,3.677692506386164,115.50585288820672,12.774401496691665,4280.803935061787,3.677692506386164,115.50585288820672,6878.421870375851,316.0945062163458,3.677692506386164,115.50585288820672
llama_3_8b,512x512,512,83886080,8388608,19069.28782036801,47477461876736.0,2365411316203520.0,12026478027833.672,19047057861169.254,1320792.1972227201,1339733.2349853516,3.6766235242700374,115.65885781879047,12.770656019840679,6272.613770873294,3.6766235242700374,115.65885781879047,5968.042505179047,317.5133842991124,3.6766235242700374,115.65885781879047
llama_3_8b,512x512,512,83886080,16777216,19069.28782036801,47477461876736.0,2365411316203520.0,12026478027833.672,19049861272514.516,1320792.1972227201,704723.5471801758,3.6766235242700374,115.64183725630181,12.770656019840679,5962.358695612875,3.6766235242700374,115.64183725630181,5968.042505179047,317.3551024525027,3.6766235242700374,115.64183725630181
llama_3_8b,512x512,512,83886080,25165824,19069.28782036801,47477461876736.0,2365411316203520.0,12026478027833.672,19052664683859.77,1320792.1972227201,492917.6988468613,3.6766235242700374,115.62482170262835,12.770656019840679,5682.915666398476,3.6766235242700374,115.62482170262835,5968.042505179047,317.1969783356853,3.6766235242700374,115.62482170262835
llama_3_8b,512x512,512,83886080,33554432,19069.28782036801,47477461876736.0,2365411316203520.0,12026478027833.672,19055468095205.027,1320792.1972227201,387218.7032775879,3.6766235242700374,115.6078111555594,12.770656019840679,5425.6348337088075,3.6766235242700374,115.6078111555594,5968.042505179047,317.03901171300816,3.6766235242700374,115.6078111555594
llama_3_8b,512x512,512,83886080,41943040,19069.28782036801,47477461876736.0,2365411316203520.0,12026478027833.672,19058271506550.28,1320792.1972227201,323649.57711081323,3.6766235242700374,115.5908056128856,12.770656019840679,5193.041940041499,3.6766235242700374,115.5908056128856,5968.042505179047,316.88120234928834,3.6766235242700374,115.5908056128856
llama_3_8b,512x512,512,83886080,50331648,19069.28782036801,47477461876736.0,2365411316203520.0,12026478027833.672,19061074917895.54,1320792.1972227201,281247.57775324036,3.6766235242700374,115.57380507239887,12.770656019840679,4979.971268374133,3.6766235242700374,115.57380507239887,5968.042505179047,316.72355000981116,3.6766235242700374,115.57380507239887
llama_3_8b,512x512,512,83886080,58720256,19069.28782036801,47477461876736.0,2365411316203520.0,12026478027833.672,19063878329240.8,1320792.1972227201,250806.12623802933,3.6766235242700374,115.55680953189238,12.770656019840679,4786.639251780488,3.6766235242700374,115.55680953189238,5968.042505179047,316.56605446032836,3.6766235242700374,115.55680953189238
llama_3_8b,512x512,512,83886080,67108864,19069.28782036801,47477461876736.0,2365411316203520.0,12026478027833.672,19066681740586.047,1320792.1972227201,228466.28132629395,3.6766235242700374,115.53981898916085,12.770656019840679,4597.849784594547,3.6766235242700374,115.53981898916085,5968.042505179047,316.4087154670578,3.6766235242700374,115.53981898916085
llama_3_8b,512x512,512,83886080,75497472,19069.28782036801,47477461876736.0,2365411316203520.0,12026478027833.672,19069485151931.31,1320792.1972227201,210690.7306233724,3.6766235242700374,115.52283344199986,12.770656019840679,4431.787617066259,3.6766235242700374,115.52283344199986,5968.042505179047,316.2515327966818,3.6766235242700374,115.52283344199986
llama_3_8b,512x512,512,83886080,83886080,19069.28782036801,47477461876736.0,2365411316203520.0,12026478027833.672,19072288563276.562,1320792.1972227201,196309.60133997464,3.6766235242700374,115.50585288820672,12.770656019840679,4280.803935061787,3.6766235242700374,115.50585288820672,5968.042505179047,316.0945062163458,3.6766235242700374,115.50585288820672
